name,city,state,state_url,dob,player_url
"Jeff Ayres","Ontario","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Apr 29, 1987","http://www.basketball-reference.com/players/p/pendeje02.html"
"Toby Bailey","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Nov 19, 1975","http://www.basketball-reference.com/players/b/baileto01.html"
"Greg Ballard","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jan 29, 1955","http://www.basketball-reference.com/players/b/ballagr01.html"
"Don Barksdale","Oakland","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Mar 31, 1923","http://www.basketball-reference.com/players/b/barksdo01.html"
"Matt Barnes","Santa Clara","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Mar 9, 1980","http://www.basketball-reference.com/players/b/barnema02.html"
"Drew Barry","Oakland","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Feb 17, 1973","http://www.basketball-reference.com/players/b/barrydr01.html"
"Jon Barry","Oakland","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jul 25, 1969","http://www.basketball-reference.com/players/b/barryjo01.html"
"Mike Batiste","Long Beach","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Nov 21, 1977","http://www.basketball-reference.com/players/b/batismi01.html"
"Jerome Beasley","Compton","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","May 17, 1980","http://www.basketball-reference.com/players/b/beaslje01.html"
"Bob Bedell","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jun 26, 1944","http://www.basketball-reference.com/players/b/bedelbo01.html"
"Corey Benjamin","Compton","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Feb 24, 1978","http://www.basketball-reference.com/players/b/benjaco01.html"
"John Block","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Apr 16, 1944","http://www.basketball-reference.com/players/b/blockjo01.html"
"Corie Blount","Monrovia","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jan 4, 1969","http://www.basketball-reference.com/players/b/blounco01.html"
"Etdrick Bohannon","San Bernardino","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","May 29, 1973","http://www.basketball-reference.com/players/b/bohanet01.html"
"Bruce Bowen","Merced","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jun 14, 1971","http://www.basketball-reference.com/players/b/bowenbr01.html"
"Freddie Boyd","Bakersfield","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jun 13, 1950","http://www.basketball-reference.com/players/b/boydfr01.html"
"Cedric Bozeman","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Mar 7, 1983","http://www.basketball-reference.com/players/b/bozemce01.html"
"Craig Brackins","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Oct 9, 1987","http://www.basketball-reference.com/players/b/brackcr01.html"
"Torraye Braggs","Fresno","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","May 15, 1976","http://www.basketball-reference.com/players/b/braggto01.html"
"Mike Bratz","Lompoc","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Oct 17, 1955","http://www.basketball-reference.com/players/b/bratzmi01.html"
"Scott Brooks","French Camp","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jul 31, 1965","http://www.basketball-reference.com/players/b/brooksc01.html"
"Bobby Brown","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Sep 24, 1984","http://www.basketball-reference.com/players/b/brownbo02.html"
"Derrick Brown","Oakland","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Sep 8, 1987","http://www.basketball-reference.com/players/b/brownde04.html"
"Gerald Brown","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jul 28, 1975","http://www.basketball-reference.com/players/b/brownge02.html"
"Lewis Brown","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Feb 19, 1955","http://www.basketball-reference.com/players/b/brownle02.html"
"Chase Budinger","Encinitas","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","May 22, 1988","http://www.basketball-reference.com/players/b/budinch01.html"
"Jud Buechler","San Diego","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jun 19, 1968","http://www.basketball-reference.com/players/b/buechju01.html"
"Greg Bunch","San Bernardino","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","May 15, 1956","http://www.basketball-reference.com/players/b/bunchgr01.html"
"Greg Butler","Inglewood","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Mar 11, 1966","http://www.basketball-reference.com/players/b/butlegr01.html"
"Mitchell Butler","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Dec 15, 1970","http://www.basketball-reference.com/players/b/butlemi02.html"
"Bill Calhoun","San Francisco","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Nov 4, 1927","http://www.basketball-reference.com/players/c/calhobi01.html"
"Elden Campbell","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jul 23, 1968","http://www.basketball-reference.com/players/c/campbel01.html"
"Al Carlson","Oceanside","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Sep 17, 1951","http://www.basketball-reference.com/players/c/carlsal01.html"
"Bill Cartwright","Lodi","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jul 30, 1957","http://www.basketball-reference.com/players/c/cartwbi01.html"
"Tyson Chandler","Hanford","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Oct 2, 1982","http://www.basketball-reference.com/players/c/chandty01.html"
"Phil Chenier","Berkeley","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Oct 30, 1950","http://www.basketball-reference.com/players/c/cheniph01.html"
"Will Cherry","Oakland","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Feb 8, 1991","http://www.basketball-reference.com/players/c/cherrwi01.html"
"Josh Childress","Harbor City","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jun 20, 1983","http://www.basketball-reference.com/players/c/childjo01.html"
"Chris Childs","Bakersfield","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Nov 20, 1967","http://www.basketball-reference.com/players/c/childch01.html"
"Patrick Christopher","Compton","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jun 3, 1988","http://www.basketball-reference.com/players/c/chrispa01.html"
"Jarron Collins","Northridge","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Dec 2, 1978","http://www.basketball-reference.com/players/c/collija03.html"
"Jason Collins","Northridge","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Dec 2, 1978","http://www.basketball-reference.com/players/c/collija04.html"
"Darren Collison","Rancho Cucamonga","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Aug 23, 1987","http://www.basketball-reference.com/players/c/collida01.html"
"Anthony Cook","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Mar 19, 1967","http://www.basketball-reference.com/players/c/cookan01.html"
"Darwin Cook","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Aug 6, 1958","http://www.basketball-reference.com/players/c/cookda01.html"
"Jeff Cook","West Covina","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Oct 21, 1956","http://www.basketball-reference.com/players/c/cookje01.html"
"David Cooke","Sacramento","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Sep 27, 1963","http://www.basketball-reference.com/players/c/cookeda01.html"
"Michael Cooper","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Apr 15, 1956","http://www.basketball-reference.com/players/c/coopemi01.html"
"James Cotton","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Dec 14, 1975","http://www.basketball-reference.com/players/c/cottoja02.html"
"John Coughran","Pittsburg","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Sep 12, 1951","http://www.basketball-reference.com/players/c/coughjo01.html"
"Allen Crabbe","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Apr 9, 1992","http://www.basketball-reference.com/players/c/crabbal01.html"
"Hal Crisler","Richmond","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Dec 31, 1923","http://www.basketball-reference.com/players/c/crislha01.html"
"Russell Critchfield","Salinas","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jun 27, 1946","http://www.basketball-reference.com/players/c/critcru01.html"
"Winston Crite","Bakersfield","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jun 20, 1965","http://www.basketball-reference.com/players/c/critewi01.html"
"Austin Croshere","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","May 1, 1975","http://www.basketball-reference.com/players/c/croshau01.html"
"Mark Crow","Edwards AFB","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Oct 22, 1954","http://www.basketball-reference.com/players/c/crowma01.html"
"Jared Cunningham","Oakland","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","May 22, 1991","http://www.basketball-reference.com/players/c/cunnija01.html"
"Howie Dallmar","San Francisco","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","May 24, 1922","http://www.basketball-reference.com/players/d/dallmho01.html"
"Antonio Davis","Oakland","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Oct 31, 1968","http://www.basketball-reference.com/players/d/davisan01.html"
"Baron Davis","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Apr 13, 1979","http://www.basketball-reference.com/players/d/davisba01.html"
"Austin Daye","Irvine","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jun 5, 1988","http://www.basketball-reference.com/players/d/dayeau01.html"
"Greg Deane","Tulare","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Dec 6, 1957","http://www.basketball-reference.com/players/d/deanegr01.html"
"Dewayne Dedmon","Lancaster","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Aug 12, 1989","http://www.basketball-reference.com/players/d/dedmode01.html"
"Bison Dele","Fresno","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Apr 6, 1969","http://www.basketball-reference.com/players/d/delebi01.html"
"Dell Demps","Long Beach","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Feb 12, 1970","http://www.basketball-reference.com/players/d/dempsde01.html"
"DeMar DeRozan","Compton","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Aug 7, 1989","http://www.basketball-reference.com/players/d/derozde01.html"
"Coby Dietrick","Riverside","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jul 23, 1948","http://www.basketball-reference.com/players/d/dietrco01.html"
"Harry Dinnel","Torrance","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA",,"http://www.basketball-reference.com/players/d/dinneha01.html"
"Spencer Dinwiddie","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Apr 6, 1993","http://www.basketball-reference.com/players/d/dinwisp01.html"
"Larry Drew","Kansas City","Kansas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KS","Apr 2, 1958","http://www.basketball-reference.com/players/d/drewla01.html"
"Ralph Drollinger","La Mesa","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Apr 20, 1954","http://www.basketball-reference.com/players/d/drollra01.html"
"Jared Dudley","San Diego","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jul 10, 1985","http://www.basketball-reference.com/players/d/dudleja01.html"
"Craig Dykema","Lakewood","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jun 11, 1959","http://www.basketball-reference.com/players/d/dykemcr01.html"
"Jim Eakins","Sacramento","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","May 24, 1946","http://www.basketball-reference.com/players/e/eakinji01.html"
"Mark Eaton","Westminster","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Jan 24, 1957","http://www.basketball-reference.com/players/e/eatonma01.html"
"Tyus Edney","Gardena","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","Feb 14, 1973","http://www.basketball-reference.com/players/e/edneyty01.html"
"Shane Edwards","Los Angeles","California","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=CA","May 31, 1987","http://www.basketball-reference.com/players/e/edwarsh01.html"
