City,State Abr,Zip Code,Longitude,DMA Region,State,Latitude
"New York","NY",10026,-73.95471000000001,"","New York",40.802853
"New York","NY",10027,-73.95499,"","New York",40.812665
"New York","NY",10028,-73.9541,"","New York",40.776777
"New York","NY",10029,-73.94575,"","New York",40.791586
"New York","NY",10030,-73.94351,"","New York",40.818151
"New York","NY",10031,-73.94879,"","New York",40.826201
"New York","NY",10032,-73.94154,"","New York",40.840686
"New York","NY",10033,-73.93496,"","New York",40.848764
"New York","NY",10034,-73.92,"","New York",40.867653
"New York","NY",10035,-73.93359,"","New York",40.802395
"New York","NY",10036,-73.99019,"","New York",40.759511
"New York","NY",10037,-73.93616,"","New York",40.813385
"New York","NY",10038,-74.00364999999999,"","New York",40.709677
"New York","NY",10039,-73.9371,"","New York",40.826181
"New York","NY",10040,-73.92852999999999,"","New York",40.858704
"New York","NY",10041,-74.01009000000001,"","New York",40.703042
"New York","NY",10044,-73.94917,"","New York",40.762174
"New York","NY",10048,-74.01227,"","New York",40.712086
"New York","NY",10069,-73.9905,"","New York",40.775477
"New York","NY",10103,-73.97785,"","New York",40.760915
"New York","NY",10111,-73.97775,"","New York",40.759235
"New York","NY",10112,-73.97978999999999,"","New York",40.759291
"New York","NY",10115,-73.96375,"","New York",40.810906
"New York","NY",10119,-73.99289,"","New York",40.750824
"New York","NY",10128,-73.95039,"","New York",40.781894
"New York","NY",10152,-73.97223,"","New York",40.758611
"New York","NY",10153,-73.97268,"","New York",40.763742
"New York","NY",10154,-73.97266999999999,"","New York",40.757986
"New York","NY",10162,-73.94893,"","New York",40.769334
"New York","NY",10165,-73.9789,"","New York",40.752354
"New York","NY",10167,-73.97495000000001,"","New York",40.754862
"New York","NY",10169,-73.97606,"","New York",40.754463
"New York","NY",10170,-73.97608,"","New York",40.752859
"New York","NY",10171,-73.97401000000001,"","New York",40.756099
"New York","NY",10172,-73.97447,"","New York",40.755494
"New York","NY",10173,-73.97955,"","New York",40.754302
"New York","NY",10177,-73.97609,"","New York",40.755345
"New York","NY",10271,-74.01043,"","New York",40.708669
"New York","NY",10278,-74.00395,"","New York",40.715721
"New York","NY",10279,-74.00857000000001,"","New York",40.713062
"New York","NY",10280,-74.01779999999999,"","New York",40.707467
"New York","NY",10282,-74.01433,"","New York",40.717179
"New Zion","SC",29111,-80.04196,"","South Carolina",33.795243
"New","AK",99636,-157.31368,"","Alaska",59.452339
"Newalla","OK",74857,-97.19507,"","Oklahoma",35.351612
"Newark Valley","NY",13811,-76.17822,"","New York",42.222777
"Newark","AR",72562,-91.42605,693,"Arkansas",35.725631
"Newark","CA",94560,-122.03362,807,"California",37.535586
"Newark","DE",19702,-75.71386,504,"Delaware",39.626297
"Newark","DE",19711,-75.7431,"","Delaware",39.700561
"Newark","DE",19713,-75.71796000000001,"","Delaware",39.669211
"Newark","IL",60541,-88.53552000000001,602,"Illinois",41.529433
"Newark","MD",21841,-75.29106,576,"Maryland",38.248485
"Newark","MO",63458,-91.99254999999999,"","Missouri",39.98354
"Newark","NJ",7102,-74.17326,501,"New Jersey",40.735257
"Newark","NJ",7103,-74.19507,"","New Jersey",40.738501
"Newark","NJ",7104,-74.16831000000001,"","New Jersey",40.767702
"Newark","NJ",7105,-74.15206000000001,"","New Jersey",40.725801
"Newark","NJ",7106,-74.23005999999999,"","New Jersey",40.742251
"Newark","NJ",7107,-74.1879,"","New Jersey",40.760667
"Newark","NJ",7108,-74.20140000000001,"","New Jersey",40.722751
"Newark","NJ",7112,-74.21303,"","New Jersey",40.711651
"Newark","NJ",7114,-74.17883,"","New Jersey",40.707553
"Newark","NY",14513,-77.09424,538,"New York",43.052126
"Newark","OH",43055,-82.40054000000001,535,"Ohio",40.079115
"Newark","TX",76071,-97.48974,623,"Texas",33.003717
"Newaygo","MI",49337,-85.73515,563,"Michigan",43.430588
"Newberg","OR",97132,-122.972,820,"Oregon",45.310304
"Newbern","AL",36765,-87.53543000000001,"","Alabama",32.594818
"Newbern","TN",38059,-89.25418999999999,640,"Tennessee",36.114872
"Newberry Springs","CA",92365,-116.63644,803,"California",34.896333
"Newberry","FL",32669,-82.59446,592,"Florida",29.640613
"Newberry","IN",47449,-87.0031,"","Indiana",38.926709
"Newberry","MI",49868,-85.54758,"","Michigan",46.434201
"Newberry","SC",29108,-81.61641,546,"South Carolina",34.282877
"Newborn","GA",30056,-83.67165,"","Georgia",33.500008
"Newburg","IL",62501,-88.81583999999999,"","Illinois",39.984292
"Newburg","MD",20664,-76.92493,"","Maryland",38.343729
"Newburg","MO",65550,-91.93810999999999,609,"Missouri",37.862197
"Newburg","ND",58762,-100.96154,687,"North Dakota",48.671806
"Newburg","PA",17240,-77.57259000000001,"","Pennsylvania",40.147267
"Newburg","WV",26410,-79.82996,"","West Virginia",39.39905
"Newburgh","IN",47630,-87.37998,649,"Indiana",37.958873
"Newbury Park","CA",91320,-118.93956,803,"California",34.175038
"Newbury","MA",1951,-70.86866000000001,506,"Massachusetts",42.780141
"Newbury","NH",3255,-72.02654,506,"New Hampshire",43.32582
"Newbury","OH",44065,-81.24579,"","Ohio",41.469908
"Newbury","VT",5051,-72.07174000000001,523,"Vermont",44.075132
"Newburyport","MA",1950,-70.86363,506,"Massachusetts",42.809891
"Newcastle","CA",95658,-121.14213,862,"California",38.87672
"Newcastle","ME",4553,-69.54335,500,"Maine",44.048714
"Newcastle","NE",68757,-96.92796,"","Nebraska",42.660607
"Newcastle","OK",73065,-97.60908000000001,650,"Oklahoma",35.240232
"Newcastle","TX",76372,-98.86042999999999,"","Texas",33.224562
"Newcastle","WY",82701,-104.44387,764,"Wyoming",43.738237
"Newcomb","MD",21653,-76.17804,"","Maryland",38.750959
"Newcomb","NM",87455,-108.79107,"","New Mexico",36.272472
"Newcomb","NY",12852,-74.15321,"","New York",43.972307
"Newcomb","TN",37819,-84.18206000000001,"","Tennessee",36.547121
"Newcomerstown","OH",43832,-81.59662,510,"Ohio",40.277376
"Newdale","ID",83436,-111.49617,"","Idaho",43.879722
"Newell","AL",36270,-85.47202,"","Alabama",33.423088
"Newell","IA",50568,-95.00006,624,"Iowa",42.612476
"Newell","PA",15466,-79.89610999999999,"","Pennsylvania",40.075617
"Newell","SD",57760,-103.32109,764,"South Dakota",44.854326
"Newell","WV",26050,-80.60454,554,"West Virginia",40.616853
"Newellton","LA",71357,-91.24121,"","Louisiana",32.090387
"Newfane","NY",14108,-78.72633999999999,"","New York",43.264406
"Newfane","VT",5345,-72.65777,506,"Vermont",43.003271
"Newfield","NJ",8344,-75.00955,504,"New Jersey",39.562763
"Newfield","NY",14867,-76.60338,"","New York",42.354851
"Newfields","NH",3856,-70.95076,506,"New Hampshire",43.03833
"Newfolden","MN",56738,-96.32534,724,"Minnesota",48.348745
"Newfoundland","NJ",7435,-74.43677,501,"New Jersey",41.045897
"Newfoundland","PA",18445,-75.36218,"","Pennsylvania",41.286968
"Newhall","CA",91321,-118.51489,803,"California",34.377782
"Newhall","CA",91381,-118.58704,"","California",34.384663
"Newhall","IA",52315,-91.96896,637,"Iowa",41.995899
"Newhall","WV",24866,-81.6155,"","West Virginia",37.265686
"Newhebron","MS",39140,-89.97045,"","Mississippi",31.738817
"Newhope","AR",71959,-93.88694,"","Arkansas",34.229742
"Newington","GA",30446,-81.48627,507,"Georgia",32.567281
"Newington","NH",3801,-70.77684000000001,"","New Hampshire",43.070188
"Newkirk","NM",88431,-104.2151,"","New Mexico",35.157683
"Newllano","LA",71461,-93.27979000000001,"","Louisiana",31.114793
"Newman Grove","NE",68758,-97.79839,624,"Nebraska",41.769497
"Newman Lake","WA",99025,-117.06934,881,"Washington",47.751434
"Newman","CA",95360,-121.0314,862,"California",37.312014
"Newman","IL",61942,-87.99744,648,"Illinois",39.802798
"Newmanstown","PA",17073,-76.24974,566,"Pennsylvania",40.308675
"Newmansville","IL",62612,-90.03125,"","Illinois",39.891861
"Newmarket","NH",3857,-70.94336,506,"New Hampshire",43.072738
"Newnan","GA",30265,-84.71205999999999,524,"Georgia",33.400875
"Newnata","AR",72680,-92.29116999999999,"","Arkansas",35.880462
"Newport Beach","CA",92657,-117.8325,803,"California",33.610717
"Newport Beach","CA",92660,-117.87453,"","California",33.634821
"Newport Beach","CA",92661,-117.89966,"","California",33.601822
"Newport Beach","CA",92662,-117.89243,"","California",33.606271
"Newport Beach","CA",92663,-117.93087,"","California",33.619221
"Newport Center","VT",5857,-72.30054,"","Vermont",44.944231
"Newport News","VA",23601,-76.45948,544,"Virginia",37.053346
"Newport News","VA",23602,-76.5183,"","Virginia",37.115698
"Newport News","VA",23603,-76.57178,"","Virginia",37.193712
"Newport News","VA",23604,-76.58677,"","Virginia",37.144943
"Newport News","VA",23605,-76.43651,"","Virginia",37.019453
"Newport News","VA",23606,-76.49446,"","Virginia",37.078196
"Newport News","VA",23607,-76.4195,"","Virginia",36.987151
"Newport News","VA",23608,-76.54812,"","Virginia",37.151315
"Newport","AR",72112,-91.24695,693,"Arkansas",35.586065
"Newport","DE",19804,-75.60805999999999,504,"Delaware",39.721062
"Newport","IN",47966,-87.40779999999999,581,"Indiana",39.885739
"Newport","KY",41076,-84.44204000000001,515,"Kentucky",39.019185
"Newport","ME",4953,-69.26397,537,"Maine",44.85549
"Newport","MI",48166,-83.29818,505,"Michigan",41.988228
"Newport","MN",55055,-93.00187,613,"Minnesota",44.871166
"Newport","NE",68759,-99.31811999999999,"","Nebraska",42.700145
"Newport","NH",3773,-72.18321,523,"New Hampshire",43.358339
"Newport","NJ",8345,-75.15464,"","New Jersey",39.28341
"Newport","NY",13416,-74.98117000000001,526,"New York",43.178528
"Newport","NC",28570,-76.87786,545,"North Carolina",34.770681
"Newport","OH",45768,-81.25508000000001,"","Ohio",39.397077
"Newport","OR",97365,-124.05039,820,"Oregon",44.649252
"Newport","PA",17074,-77.13907,566,"Pennsylvania",40.482257
"Newport","TN",37821,-83.20116,557,"Tennessee",35.963276
"Newport","VT",5855,-72.19920999999999,523,"Vermont",44.936237
"Newport","VA",24128,-80.47020999999999,"","Virginia",37.325758
"Newport","WA",99156,-117.16984,881,"Washington",48.159752
"Newry","ME",4261,-70.87599,"","Maine",44.570532
"Newry","PA",16665,-78.43508,"","Pennsylvania",40.393223
"Newry","SC",29665,-82.90985000000001,"","South Carolina",34.725935
"Newsoms","VA",23874,-77.10269,"","Virginia",36.610636
"Newton Center","MA",2459,-71.193,"","Massachusetts",42.321197
"Newton Falls","OH",44444,-80.96964,536,"Ohio",41.188981
"Newton Grove","NC",28366,-78.36593000000001,560,"North Carolina",35.237142
"Newton Hamilton","PA",17075,-77.83649,"","Pennsylvania",40.39213
"Newton Highlands","MA",2461,-71.20822,506,"Massachusetts",42.31883
"Newton Lower Falls","MA",2462,-71.25761,506,"Massachusetts",42.331646
"Newton Upper Falls","MA",2464,-71.22046,"","Massachusetts",42.311997
"Newton","AL",36352,-85.60789,606,"Alabama",31.262955
"Newton","GA",31770,-84.36269,525,"Georgia",31.33349
"Newton","IL",62448,-88.17881,581,"Illinois",38.974018
"Newton","IA",50208,-93.04467,679,"Iowa",41.702148
"Newton","KS",67114,-97.32299999999999,678,"Kansas",38.051679
"Newton","MA",2458,-71.18809,506,"Massachusetts",42.354727
"Newton","MS",39345,-89.14483,"","Mississippi",32.317298
"Newton","NH",3858,-71.04807,506,"New Hampshire",42.871322
"Newton","NC",28658,-81.23443,517,"North Carolina",35.653437
"Newton","TX",75966,-93.74869,692,"Texas",30.831678
"Newton","UT",84327,-111.99026,"","Utah",41.867966
"Newton","WI",53063,-87.7766,658,"Wisconsin",43.97207
"Newtonville","MA",2460,-71.20907,506,"Massachusetts",42.352996
"Newtonville","NJ",8346,-74.85853,"","New Jersey",39.562719
"Newtown Square","PA",19073,-75.41265,504,"Pennsylvania",39.98451
"Newtown","CT",6470,-73.31474,501,"Connecticut",41.398462
"Newtown","IN",47969,-87.15089,"","Indiana",40.205056
"Newtown","MO",64667,-93.33102,631,"Missouri",40.385432
"Newtown","OH",45244,-84.33389,"","Ohio",39.119161
"Newtown","OH",45245,-84.27311,"","Ohio",39.075329
"Newtown","VA",23126,-77.14586,"","Virginia",37.902954
"Newville","AL",36353,-85.36241,606,"Alabama",31.453069
"Newville","PA",17241,-77.40826,566,"Pennsylvania",40.172412
"Ney","OH",43549,-84.51313,"","Ohio",41.380047
"Nezperce","ID",83543,-116.24922,881,"Idaho",46.256652
"Niagara Falls","NY",14301,-79.03925,514,"New York",43.096555
"Niagara Falls","NY",14303,-79.03736000000001,"","New York",43.086355
"Niagara Falls","NY",14304,-78.96249,"","New York",43.091106
"Niagara Falls","NY",14305,-79.03769,"","New York",43.115355
"Niagara","ND",58266,-97.85041,"","North Dakota",48.000075
"Niagara","WI",54151,-87.96996,658,"Wisconsin",45.732689
"Niangua","MO",65713,-92.76311,619,"Missouri",37.412437
"Niantic","CT",6357,-72.21064,533,"Connecticut",41.319649
"Niantic","IL",62551,-89.15191,648,"Illinois",39.838505
"Nicasio","CA",94946,-122.67866,807,"California",38.050454
"Nice","CA",95464,-122.84653,"","California",39.12558
"Niceville","FL",32578,-86.45335,686,"Florida",30.500901
"Nicholasville","KY",40356,-84.571,541,"Kentucky",37.883886
"Nicholls","GA",31554,-82.62927999999999,525,"Georgia",31.495983
"Nichols Hills","OK",73116,-97.55637,"","Oklahoma",35.544864
"Nichols","IA",52766,-91.31035,"","Iowa",41.473955
"Nichols","NY",13812,-76.36557999999999,502,"New York",42.024157
"Nichols","SC",29581,-79.11348,"","South Carolina",34.19138
"Nichols","WI",54152,-88.46717,"","Wisconsin",44.565437
"Nicholson","GA",30565,-83.41616999999999,"","Georgia",34.094345
"Nicholson","PA",18446,-75.74693000000001,577,"Pennsylvania",41.64181
"Nicholville","NY",12965,-74.68843,549,"New York",44.698253
"Nickelsville","VA",24271,-82.41822999999999,"","Virginia",36.741128
"Nickerson","KS",67561,-98.08847,"","Kansas",38.137119
"Nickerson","NE",68044,-96.44999,"","Nebraska",41.53608
"Nicktown","PA",15762,-78.83252,"","Pennsylvania",40.596681
"Nicollet","MN",56074,-94.19561,613,"Minnesota",44.331757
"Nicoma Park","OK",73066,-97.32434000000001,"","Oklahoma",35.491226
"Nielsville","MN",56568,-96.78313,"","Minnesota",47.53525
"Nightmute","AK",99690,-164.81976,"","Alaska",60.527618
"Nikiski","AK",99635,-151.06473,743,"Alaska",60.784804
"Nikolaevsk","AK",99556,-151.73566,"","Alaska",59.798363
"Nikolai","AK",99691,-154.41957,"","Alaska",62.999213
"Nikolski","AK",99638,-169.19469,"","Alaska",52.785684
"Niland","CA",92257,-115.61583,"","California",33.330929
"Niles","IL",60714,-87.81563,602,"Illinois",42.032379
"Niles","MI",49120,-86.23981000000001,588,"Michigan",41.828055
"Niles","OH",44446,-80.75297,536,"Ohio",41.186257
"Nilwood","IL",62672,-89.80768999999999,"","Illinois",39.397248
"Nimitz","WV",25978,-80.92422000000001,"","West Virginia",37.645397
"Nine Mile Falls","WA",99026,-117.59325,881,"Washington",47.801194
"Ninepoints","PA",17509,-76.02508,"","Pennsylvania",39.919072
"Ninety Six","SC",29666,-82.00203,567,"South Carolina",34.14606
"Nineveh","IN",46164,-86.11396999999999,"","Indiana",39.324091
"Nineveh","NY",13813,-75.55149,"","New York",42.163814
"Nineveh","PA",15353,-80.3069,"","Pennsylvania",39.961767
"Ninilchik","AK",99639,-151.54194,"","Alaska",59.992821
"Ninnekah","OK",73067,-97.9436,"","Oklahoma",34.909551
"Ninole","HI",96773,-155.18112,"","Hawaii",19.942301
"Niota","IL",62358,-91.26300999999999,"","Illinois",40.587769
"Niota","TN",37826,-84.58403,"","Tennessee",35.548316
"Niotaze","KS",67355,-96.01065,"","Kansas",37.053112
"Nipomo","CA",93444,-120.49446,855,"California",35.032408
"Nippa","KY",41240,-82.78167000000001,"","Kentucky",37.823275
"Nipton","CA",92364,-115.49467,"","California",35.46019
"Niskayuna","NY",12309,-73.88096,"","New York",42.800276
"Nisland","SD",57762,-103.59186,"","South Dakota",44.688572
"Nisula","MI",49952,-88.84927999999999,"","Michigan",46.7596
"Nitro","WV",25143,-81.8321,564,"West Virginia",38.417852
"Niverville","NY",12130,-73.65778,532,"New York",42.442592
"Nixa","MO",65714,-93.30562999999999,619,"Missouri",37.045593
"Nixon","NV",89424,-119.35634,811,"Nevada",39.835829
"Nixon","TX",78140,-97.76167,641,"Texas",29.292655
"Noatak","AK",99761,-162.97508,"","Alaska",67.572031
"Nobe","WV",26137,-81.06771999999999,"","West Virginia",38.991483
"Noble","IL",62868,-88.23716,"","Illinois",38.696562
"Noble","LA",71462,-93.71997,"","Louisiana",31.672295
"Noble","MO",65715,-92.58195000000001,"","Missouri",36.733415
"Noble","OH",44132,-81.50041,"","Ohio",41.608298
"Noble","OK",73068,-97.32689000000001,650,"Oklahoma",35.138421
"Nobleboro","ME",4555,-69.47857,500,"Maine",44.096194
"Noblestown","PA",15071,-80.18692,"","Pennsylvania",40.420319
"Noblesville","IN",46060,-85.99815,527,"Indiana",40.050109
"Nobleton","FL",34661,-82.26051,"","Florida",28.643141
"Nocatee","FL",34268,-81.88324,"","Florida",27.158612
"Nocona","TX",76255,-97.69687999999999,"","Texas",33.824724
"Nodaway","IA",50857,-94.87537,"","Iowa",40.944133
"Noel","MO",64854,-94.47579,603,"Missouri",36.547736
"Nogal","NM",88341,-105.73072,"","New Mexico",33.520074
"Nogales","AZ",85621,-110.9264,789,"Arizona",31.37737
"Nokesville","VA",20181,-77.57365,511,"Virginia",38.69835
"Nokomis","FL",34275,-82.45241,539,"Florida",27.136731
"Nokomis","IL",62075,-89.2864,609,"Illinois",39.299771
"Nolan","TX",79537,-100.23572,662,"Texas",32.269772
"Nolanville","TX",76559,-97.6138,"","Texas",31.081777
"Nolensville","TN",37135,-86.6686,659,"Tennessee",35.940383
"Nome","ND",58062,-97.81842,"","North Dakota",46.669107
"Nome","TX",77629,-94.42374,"","Texas",30.031927
"Nomini Grove","VA",22572,-76.75725,"","Virginia",37.957869
"Nondalton","AK",99640,-154.85008,"","Alaska",59.971286
"Noonan","ND",58765,-103.03833,687,"North Dakota",48.857983
"Noorvik","AK",99763,-161.03664,"","Alaska",66.83713
"Nora Springs","IA",50458,-93.00519,611,"Iowa",43.147661
"Nora","IL",61059,-89.94561,"","Illinois",42.455036
"Nora","IN",46240,-86.12948,"","Indiana",39.902039
"Nora","IN",46260,-86.18232,"","Indiana",39.898107
"Nora","IN",46280,-86.13831,"","Indiana",39.939102
"Nora","IN",46290,-86.16262,"","Indiana",39.934949
"Nora","NE",68961,-98.03859,"","Nebraska",40.19484
"Nora","VA",24272,-82.35244,"","Virginia",37.008665
"Norborne","MO",64668,-93.69201,616,"Missouri",39.344835
"Norcatur","KS",67653,-100.20732,"","Kansas",39.907372
"Norco","CA",92860,-117.55978,803,"California",33.925885
"Norco","LA",70079,-90.41388999999999,622,"Louisiana",30.007089
"Norcross","GA",30071,-84.2062,524,"Georgia",33.940768
"Norcross","GA",30092,-84.23260999999999,"","Georgia",33.9692
"Norcross","GA",30093,-84.1794,"","Georgia",33.909952
"Norcross","MN",56274,-96.24441,"","Minnesota",45.897971
"Nordheim","TX",78141,-97.61606999999999,"","Texas",28.919157
"Nordland","WA",98358,-122.68794,"","Washington",48.058323
"Nordman","ID",83848,-116.89426,"","Idaho",48.649023
"Norfolk","CT",6058,-73.19437000000001,533,"Connecticut",41.986861
"Norfolk","MA",2056,-71.32855000000001,506,"Massachusetts",42.111836
"Norfolk","NE",68701,-97.41741,624,"Nebraska",42.026209
