City,State,DMA Region,DMA Region Code,Criteria ID
Boyne City,Michigan,"Traverse City-Cadillac, MI",540,1019168
Boyne Falls,Michigan,"Traverse City-Cadillac, MI",540,1019169
Breckenridge,Michigan,"Flint-Saginaw-Bay City, MI",513,1019170
Brethren,Michigan,"Traverse City-Cadillac, MI",540,1019171
Bridgeport,Michigan,"Flint-Saginaw-Bay City, MI",513,1019172
Bridgewater,Michigan,"Detroit, MI",505,1019173
Bridgman,Michigan,"South Bend-Elkhart, IN",588,1019174
Brighton,Michigan,"Detroit, MI",505,1019175
Brimley,Michigan,"Traverse City-Cadillac, MI",540,1019176
Britton,Michigan,"Toledo, OH",547,1019177
Bronson,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019178
Brooklyn,Michigan,"Lansing, MI",551,1019179
Brown City,Michigan,"Detroit, MI",505,1019180
Buchanan,Michigan,"South Bend-Elkhart, IN",588,1019181
Burlington,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019182
Burnips,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019183
Burr Oak,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019184
Burton,Michigan,"Flint-Saginaw-Bay City, MI",513,1019185
Byron,Michigan,"Flint-Saginaw-Bay City, MI",513,1019186
Byron Center,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019187
Cadillac,Michigan,"Traverse City-Cadillac, MI",540,1019188
Caledonia,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019189
Calumet,Michigan,"Marquette, MI",553,1019190
Camden,Michigan,"Lansing, MI",551,1019191
Canton,Michigan,"Detroit, MI",505,1019192
Capac,Michigan,"Detroit, MI",505,1019193
Carleton,Michigan,"Detroit, MI",505,1019194
Carney,Michigan,"Green Bay-Appleton, WI",658,1019195
Caro,Michigan,"Flint-Saginaw-Bay City, MI",513,1019196
Carson City,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019197
Carsonville,Michigan,"Detroit, MI",505,1019198
Caseville,Michigan,"Flint-Saginaw-Bay City, MI",513,1019199
Cass City,Michigan,"Flint-Saginaw-Bay City, MI",513,1019200
Cassopolis,Michigan,"South Bend-Elkhart, IN",588,1019201
Cedar Springs,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019202
Cedarville,Michigan,"Traverse City-Cadillac, MI",540,1019203
Center Line,Michigan,"Detroit, MI",505,1019204
Central Lake,Michigan,"Traverse City-Cadillac, MI",540,1019205
Centreville,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019206
Charlevoix,Michigan,"Traverse City-Cadillac, MI",540,1019207
Charlotte,Michigan,"Lansing, MI",551,1019208
Chatham,Michigan,"Marquette, MI",553,1019209
Cheboygan,Michigan,"Traverse City-Cadillac, MI",540,1019210
Chelsea,Michigan,"Detroit, MI",505,1019211
Chesaning,Michigan,"Flint-Saginaw-Bay City, MI",513,1019212
Clare,Michigan,"Traverse City-Cadillac, MI",540,1019213
Clarkston,Michigan,"Detroit, MI",505,1019214
Clarksville,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019215
Clawson,Michigan,"Detroit, MI",505,1019216
Clifford,Michigan,"Detroit, MI",505,1019217
Climax,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019218
Clinton,Michigan,"Toledo, OH",547,1019219
Charter Township of Clinton,Michigan,"Detroit, MI",505,1019220
Clio,Michigan,"Flint-Saginaw-Bay City, MI",513,1019221
Coldwater,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019222
Coleman,Michigan,"Flint-Saginaw-Bay City, MI",513,1019223
Coloma,Michigan,"South Bend-Elkhart, IN",588,1019224
Colon,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019225
Columbiaville,Michigan,"Detroit, MI",505,1019226
Commerce Township,Michigan,"Detroit, MI",505,1019227
Comstock Park,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019228
Concord,Michigan,"Lansing, MI",551,1019229
Conklin,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019230
Constantine,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019231
Coopersville,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019232
Copper Harbor,Michigan,"Marquette, MI",553,1019233
Corunna,Michigan,"Flint-Saginaw-Bay City, MI",513,1019235
Covert,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019236
Croswell,Michigan,"Detroit, MI",505,1019237
Crystal Falls,Michigan,"Marquette, MI",553,1019239
Custer,Michigan,"Traverse City-Cadillac, MI",540,1019240
Dansville,Michigan,"Lansing, MI",551,1019241
Davisburg,Michigan,"Detroit, MI",505,1019242
Davison,Michigan,"Flint-Saginaw-Bay City, MI",513,1019243
Dearborn,Michigan,"Detroit, MI",505,1019244
Dearborn Heights,Michigan,"Detroit, MI",505,1019245
Decatur,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019246
Deckerville,Michigan,"Detroit, MI",505,1019247
Deerfield,Michigan,"Toledo, OH",547,1019248
Delton,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019249
Detroit,Michigan,"Detroit, MI",505,1019250
DeWitt,Michigan,"Lansing, MI",551,1019251
Dexter,Michigan,"Detroit, MI",505,1019252
Dimondale,Michigan,"Lansing, MI",551,1019253
Dollar Bay,Michigan,"Marquette, MI",553,1019254
Dorr,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019255
Douglas,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019256
Dowagiac,Michigan,"South Bend-Elkhart, IN",588,1019257
Drayton Plains,Michigan,"Detroit, MI",505,1019258
Dryden,Michigan,"Detroit, MI",505,1019259
Dundee,Michigan,"Detroit, MI",505,1019260
Durand,Michigan,"Flint-Saginaw-Bay City, MI",513,1019261
East China,Michigan,"Detroit, MI",505,1019262
East Jordan,Michigan,"Traverse City-Cadillac, MI",540,1019263
East Lansing,Michigan,"Lansing, MI",551,1019264
East Tawas,Michigan,"Flint-Saginaw-Bay City, MI",513,1019265
Eastpointe,Michigan,"Detroit, MI",505,1019266
Eaton Rapids,Michigan,"Lansing, MI",551,1019268
Eau Claire,Michigan,"South Bend-Elkhart, IN",588,1019269
Ecorse,Michigan,"Detroit, MI",505,1019270
Edmore,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019271
Edwardsburg,Michigan,"South Bend-Elkhart, IN",588,1019272
Elk Rapids,Michigan,"Traverse City-Cadillac, MI",540,1019273
Ellsworth,Michigan,"Traverse City-Cadillac, MI",540,1019274
Elsie,Michigan,"Lansing, MI",551,1019275
Emmett,Michigan,"Detroit, MI",505,1019276
Escanaba,Michigan,"Marquette, MI",553,1019278
Essexville,Michigan,"Flint-Saginaw-Bay City, MI",513,1019279
Evart,Michigan,"Traverse City-Cadillac, MI",540,1019280
Fairview,Michigan,"Traverse City-Cadillac, MI",540,1019281
Farmington,Michigan,"Detroit, MI",505,1019282
Fennville,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019283
Fenton,Michigan,"Flint-Saginaw-Bay City, MI",513,1019284
Ferndale,Michigan,"Detroit, MI",505,1019285
Ferrysburg,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019286
Fife Lake,Michigan,"Traverse City-Cadillac, MI",540,1019287
Flat Rock,Michigan,"Detroit, MI",505,1019288
Flint,Michigan,"Flint-Saginaw-Bay City, MI",513,1019289
Flushing,Michigan,"Flint-Saginaw-Bay City, MI",513,1019290
Foster City,Michigan,"Marquette, MI",553,1019291
Fowler,Michigan,"Lansing, MI",551,1019292
Fowlerville,Michigan,"Detroit, MI",505,1019293
Frankenmuth,Michigan,"Flint-Saginaw-Bay City, MI",513,1019294
Frankfort,Michigan,"Traverse City-Cadillac, MI",540,1019295
Franklin,Michigan,"Detroit, MI",505,1019296
Fraser,Michigan,"Detroit, MI",505,1019297
Freeland,Michigan,"Flint-Saginaw-Bay City, MI",513,1019298
Freeport,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019299
Fremont,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019300
Fruitport,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019301
Galesburg,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019302
Garden City,Michigan,"Detroit, MI",505,1019303
Gaylord,Michigan,"Traverse City-Cadillac, MI",540,1019304
Genesee Township,Michigan,"Flint-Saginaw-Bay City, MI",513,1019305
Gladstone,Michigan,"Marquette, MI",553,1019306
Gladwin,Michigan,"Flint-Saginaw-Bay City, MI",513,1019307
Glen Arbor,Michigan,"Traverse City-Cadillac, MI",540,1019308
Gobles,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019309
Goodells,Michigan,"Detroit, MI",505,1019310
Goodrich,Michigan,"Flint-Saginaw-Bay City, MI",513,1019311
Grand Blanc,Michigan,"Flint-Saginaw-Bay City, MI",513,1019312
Grand Haven,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019313
Grand Junction,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019314
Grand Ledge,Michigan,"Lansing, MI",551,1019315
Grand Rapids,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019316
Grandville,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019317
Grant,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019318
Grass Lake,Michigan,"Lansing, MI",551,1019319
Grawn,Michigan,"Traverse City-Cadillac, MI",540,1019320
Grayling,Michigan,"Traverse City-Cadillac, MI",540,1019321
Greenbush,Michigan,"Alpena, MI",583,1019322
Greenville,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019323
Grosse Ile Township,Michigan,"Detroit, MI",505,1019324
Grosse Pointe,Michigan,"Detroit, MI",505,1019325
Gwinn,Michigan,"Marquette, MI",553,1019326
Hale,Michigan,"Flint-Saginaw-Bay City, MI",513,1019327
Hamilton,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019329
Hamtramck,Michigan,"Detroit, MI",505,1019330
Hancock,Michigan,"Marquette, MI",553,1019331
Hanover,Michigan,"Lansing, MI",551,1019332
Harbor Beach,Michigan,"Flint-Saginaw-Bay City, MI",513,1019333
Harbor Springs,Michigan,"Traverse City-Cadillac, MI",540,1019334
Harper Woods,Michigan,"Detroit, MI",505,1019335
Harrison,Michigan,"Traverse City-Cadillac, MI",540,1019336
Harrison Township,Michigan,"Detroit, MI",505,1019337
Harrisville,Michigan,"Alpena, MI",583,1019338
Harsens Island,Michigan,"Detroit, MI",505,1019339
Hart,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019340
Hartford,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019341
Haslett,Michigan,"Lansing, MI",551,1019343
Hastings,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019344
Hazel Park,Michigan,"Detroit, MI",505,1019345
Hemlock,Michigan,"Flint-Saginaw-Bay City, MI",513,1019346
Henderson,Michigan,"Flint-Saginaw-Bay City, MI",513,1019347
Hesperia,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019348
Hickory Corners,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019349
Highland Township,Michigan,"Detroit, MI",505,1019350
Highland Park,Michigan,"Detroit, MI",505,1019351
Hillsdale,Michigan,"Lansing, MI",551,1019352
Holland,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019353
Holly,Michigan,"Detroit, MI",505,1019354
Holt,Michigan,"Lansing, MI",551,1019355
Homer,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019357
Hopkins,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019358
Horton,Michigan,"Lansing, MI",551,1019359
Houghton,Michigan,"Marquette, MI",553,1019360
Houghton Lake,Michigan,"Traverse City-Cadillac, MI",540,1019361
Howard City,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019362
Howell,Michigan,"Detroit, MI",505,1019363
Hudson,Michigan,"Toledo, OH",547,1019364
Hudsonville,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019365
Huntington Woods,Michigan,"Detroit, MI",505,1019366
Imlay City,Michigan,"Detroit, MI",505,1019368
Indian River,Michigan,"Traverse City-Cadillac, MI",540,1019369
Inkster,Michigan,"Detroit, MI",505,1019370
Interlochen,Michigan,"Traverse City-Cadillac, MI",540,1019371
Ionia,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019372
Iron Mountain,Michigan,"Marquette, MI",553,1019373
Iron River,Michigan,"Marquette, MI",553,1019374
Ironwood,Michigan,"Duluth, MN-Superior, WI",676,1019375
Ishpeming,Michigan,"Marquette, MI",553,1019376
Ithaca,Michigan,"Flint-Saginaw-Bay City, MI",513,1019377
Jackson,Michigan,"Lansing, MI",551,1019378
Jamestown,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019379
Jeddo,Michigan,"Detroit, MI",505,1019380
Jenison,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019381
Johannesburg,Michigan,"Traverse City-Cadillac, MI",540,1019382
Jones,Michigan,"South Bend-Elkhart, IN",588,1019383
Jonesville,Michigan,"Lansing, MI",551,1019384
Kalamazoo,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019385
Kalkaska,Michigan,"Traverse City-Cadillac, MI",540,1019386
Kawkawlin,Michigan,"Flint-Saginaw-Bay City, MI",513,1019387
Keego Harbor,Michigan,"Detroit, MI",505,1019388
Kent City,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019389
Kinde,Michigan,"Flint-Saginaw-Bay City, MI",513,1019391
Kingsford,Michigan,"Marquette, MI",553,1019392
Kingsley,Michigan,"Traverse City-Cadillac, MI",540,1019393
Kingston,Michigan,"Flint-Saginaw-Bay City, MI",513,1019394
Laingsburg,Michigan,"Flint-Saginaw-Bay City, MI",513,1019395
Lake City,Michigan,"Traverse City-Cadillac, MI",540,1019396
Lake Linden,Michigan,"Marquette, MI",553,1019397
Lake Odessa,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019398
Lake Orion,Michigan,"Detroit, MI",505,1019399
Lakeview,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019400
Lakeville,Michigan,"Detroit, MI",505,1019401
Lambertville,Michigan,"Detroit, MI",505,1019402
L Anse,Michigan,"Marquette, MI",553,1019403
Lansing,Michigan,"Lansing, MI",551,1019404
Lapeer,Michigan,"Detroit, MI",505,1019405
Lawrence,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019406
Leonard,Michigan,"Detroit, MI",505,1019408
Leonidas,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019409
Le Roy,Michigan,"Traverse City-Cadillac, MI",540,1019410
Leslie,Michigan,"Lansing, MI",551,1019411
Lewiston,Michigan,"Traverse City-Cadillac, MI",540,1019412
Lexington,Michigan,"Detroit, MI",505,1019413
Lincoln,Michigan,"Alpena, MI",583,1019414
Lincoln Park,Michigan,"Detroit, MI",505,1019415
Linden,Michigan,"Flint-Saginaw-Bay City, MI",513,1019416
Linwood,Michigan,"Flint-Saginaw-Bay City, MI",513,1019417
Litchfield,Michigan,"Lansing, MI",551,1019418
Livonia,Michigan,"Detroit, MI",505,1019419
Lowell,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019420
Ludington,Michigan,"Traverse City-Cadillac, MI",540,1019421
Luna Pier,Michigan,"Detroit, MI",505,1019422
Mackinac Island,Michigan,"Traverse City-Cadillac, MI",540,1019423
Mackinaw City,Michigan,"Traverse City-Cadillac, MI",540,1019424
Macomb,Michigan,"Detroit, MI",505,1019425
Madison Heights,Michigan,"Detroit, MI",505,1019426
Mancelona,Michigan,"Traverse City-Cadillac, MI",540,1019427
Manchester,Michigan,"Detroit, MI",505,1019428
Manistee,Michigan,"Traverse City-Cadillac, MI",540,1019429
Manistique,Michigan,"Marquette, MI",553,1019430
Manton,Michigan,"Traverse City-Cadillac, MI",540,1019431
Maple City,Michigan,"Traverse City-Cadillac, MI",540,1019432
Marcellus,Michigan,"South Bend-Elkhart, IN",588,1019433
Marine City,Michigan,"Detroit, MI",505,1019434
Marion,Michigan,"Traverse City-Cadillac, MI",540,1019435
Marlette,Michigan,"Detroit, MI",505,1019436
Marne,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019437
Marshall,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019439
Martin,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019440
Marysville,Michigan,"Detroit, MI",505,1019441
Mason,Michigan,"Lansing, MI",551,1019442
Mattawan,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019443
Maybee,Michigan,"Detroit, MI",505,1019444
Mayville,Michigan,"Flint-Saginaw-Bay City, MI",513,1019445
McBain,Michigan,"Traverse City-Cadillac, MI",540,1019446
Melvindale,Michigan,"Detroit, MI",505,1019447
Memphis,Michigan,"Detroit, MI",505,1019448
Mendon,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019449
Menominee,Michigan,"Green Bay-Appleton, WI",658,1019450
Merrill,Michigan,"Flint-Saginaw-Bay City, MI",513,1019451
Mesick,Michigan,"Traverse City-Cadillac, MI",540,1019452
Metamora,Michigan,"Detroit, MI",505,1019453
Michigan Center,Michigan,"Lansing, MI",551,1019454
Middleton,Michigan,"Flint-Saginaw-Bay City, MI",513,1019455
Middleville,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019456
Midland,Michigan,"Flint-Saginaw-Bay City, MI",513,1019457
Milan,Michigan,"Detroit, MI",505,1019459
Milford,Michigan,"Detroit, MI",505,1019460
Millington,Michigan,"Flint-Saginaw-Bay City, MI",513,1019461
Minden City,Michigan,"Detroit, MI",505,1019462
Mio,Michigan,"Traverse City-Cadillac, MI",540,1019463
Moline,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019464
Monroe,Michigan,"Detroit, MI",505,1019465
Montague,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019466
Montrose,Michigan,"Flint-Saginaw-Bay City, MI",513,1019468
Morenci,Michigan,"Toledo, OH",547,1019469
Morley,Michigan,"Traverse City-Cadillac, MI",540,1019470
Morrice,Michigan,"Flint-Saginaw-Bay City, MI",513,1019471
Mount Clemens,Michigan,"Detroit, MI",505,1019472
Mount Morris,Michigan,"Flint-Saginaw-Bay City, MI",513,1019473
Mount Pleasant,Michigan,"Flint-Saginaw-Bay City, MI",513,1019474
Munising,Michigan,"Marquette, MI",553,1019475
Muskegon,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019476
Napoleon,Michigan,"Lansing, MI",551,1019477
Nashville,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019478
Negaunee,Michigan,"Marquette, MI",553,1019479
New Baltimore,Michigan,"Detroit, MI",505,1019480
New Boston,Michigan,"Detroit, MI",505,1019481
New Buffalo,Michigan,"South Bend-Elkhart, IN",588,1019482
New Era,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019483
New Haven,Michigan,"Detroit, MI",505,1019484
New Hudson,Michigan,"Detroit, MI",505,1019485
New Lothrop,Michigan,"Flint-Saginaw-Bay City, MI",513,1019486
Newaygo,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019487
Newport,Michigan,"Detroit, MI",505,1019488
Niles,Michigan,"South Bend-Elkhart, IN",588,1019489
North Adams,Michigan,"Lansing, MI",551,1019490
North Branch,Michigan,"Detroit, MI",505,1019491
Northport,Michigan,"Traverse City-Cadillac, MI",540,1019492
Northville,Michigan,"Detroit, MI",505,1019493
Norway,Michigan,"Marquette, MI",553,1019494
Nottawa,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019495
Novi,Michigan,"Detroit, MI",505,1019496
Nunica,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019497
Oak Park,Michigan,"Detroit, MI",505,1019498
Okemos,Michigan,"Lansing, MI",551,1019499
Olivet,Michigan,"Lansing, MI",551,1019500
Onaway,Michigan,"Traverse City-Cadillac, MI",540,1019501
Onsted,Michigan,"Toledo, OH",547,1019503
Ontonagon,Michigan,"Marquette, MI",553,1019504
Ortonville,Michigan,"Detroit, MI",505,1019505
Oscoda,Michigan,"Flint-Saginaw-Bay City, MI",513,1019506
Osseo,Michigan,"Lansing, MI",551,1019507
Otisville,Michigan,"Flint-Saginaw-Bay City, MI",513,1019508
Otsego,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019509
Ovid,Michigan,"Lansing, MI",551,1019511
Owendale,Michigan,"Flint-Saginaw-Bay City, MI",513,1019512
Owosso,Michigan,"Flint-Saginaw-Bay City, MI",513,1019513
Oxford,Michigan,"Detroit, MI",505,1019514
Paradise,Michigan,"Traverse City-Cadillac, MI",540,1019515
Paris,Michigan,"Traverse City-Cadillac, MI",540,1019516
Parma,Michigan,"Lansing, MI",551,1019517
Paw Paw,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019518
Peck,Michigan,"Detroit, MI",505,1019519
Pelkie,Michigan,"Marquette, MI",553,1019520
Pellston,Michigan,"Traverse City-Cadillac, MI",540,1019521
Pentwater,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019522
Perry,Michigan,"Flint-Saginaw-Bay City, MI",513,1019523
Petersburg,Michigan,"Detroit, MI",505,1019524
Petoskey,Michigan,"Traverse City-Cadillac, MI",540,1019525
Pewamo,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019526
Pickford,Michigan,"Traverse City-Cadillac, MI",540,1019527
Pigeon,Michigan,"Flint-Saginaw-Bay City, MI",513,1019528
Pinckney,Michigan,"Detroit, MI",505,1019529
Pinconning,Michigan,"Flint-Saginaw-Bay City, MI",513,1019530
Pittsford,Michigan,"Lansing, MI",551,1019531
Plainwell,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019532
Pleasant Ridge,Michigan,"Detroit, MI",505,1019533
Plymouth,Michigan,"Detroit, MI",505,1019534
Pointe Aux Pins,Michigan,"Traverse City-Cadillac, MI",540,1019535
Pontiac,Michigan,"Detroit, MI",505,1019536
Port Hope,Michigan,"Flint-Saginaw-Bay City, MI",513,1019537
Port Huron,Michigan,"Detroit, MI",505,1019538
Port Sanilac,Michigan,"Detroit, MI",505,1019539
Portage,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019540
Portland,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019541
Potterville,Michigan,"Lansing, MI",551,1019542
Prescott,Michigan,"Flint-Saginaw-Bay City, MI",513,1019543
Pullman,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019544
Quincy,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019545
Quinnesec,Michigan,"Marquette, MI",553,1019546
Rapid City,Michigan,"Traverse City-Cadillac, MI",540,1019547
Rapid River,Michigan,"Marquette, MI",553,1019548
Ravenna,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019549
Reading,Michigan,"Lansing, MI",551,1019550
Redford Charter Township,Michigan,"Detroit, MI",505,1019551
Reed City,Michigan,"Traverse City-Cadillac, MI",540,1019552
Reese,Michigan,"Flint-Saginaw-Bay City, MI",513,1019553
Remus,Michigan,"Traverse City-Cadillac, MI",540,1019554
Richland,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019555
Richmond,Michigan,"Detroit, MI",505,1019556
River Rouge,Michigan,"Detroit, MI",505,1019557
Riverside,Michigan,"South Bend-Elkhart, IN",588,1019558
Rochester,Michigan,"Detroit, MI",505,1019559
Rockford,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",563,1019560
Rockwood,Michigan,"Detroit, MI",505,1019561
