"host","brand","gender","color","bcl0","bcl1","bcl2","bcl3","bcl4","lcat1","lcat0","name","fname","lname0","lname1","lname2"
"www.amazon.co.uk","volcom","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","full stone cuff beanie mushroom one size","full","size","one","one size"
"www.amazon.co.uk","rip curl","men","green","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","round beanie purple burnt russet one size","round","size","one","one size"
"www.macys.com","cocktail","","beige/sand/tan","Home","Fashion","Fashion accessories","Headwear","Caps","Plus Size Sale & Clearance","Plus Size Clearance","marina dress cap sleeve lace dress also available plus petite","marina","petite","plus","plus petite"
"www.bidorbuy.co.za","","","black","Home","Fashion","Fashion accessories","Headwear","Caps","Industrial Supply","Safety & Security","safety boot chukka steel cap 08 708 pmr1008","safety","pmr1008","708","708 pmr1008"
"www.firstcry.com","little darling","","beige/sand/tan","Home","Fashion","Fashion accessories","Headwear","Caps","Clothes & Fashion Accessories","Party Wear","full sleeves dress cap","full","cap","dress","dress cap"
"www.amazon.com","","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","topheadwear 3 hole wer ski mask","topheadwear","mask","ski","ski mask"
"www.amazon.com","","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Balaclavas","topheadwear 3 hole wer ski mask","topheadwear","mask","ski","ski mask"
"www.amazon.in","","kids","beige/sand/tan","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing & Accessories","Boys","romano wer cap","romano","cap","wer","wer cap"
"www.bidorbuy.co.za","mid","","black","Home","Fashion","Fashion accessories","Headwear","Caps","Airsoft","Parts & Accessories","src g36 cap magazine 50 round capacity fit airsofun","src","airsofun","fit","fit airsofun"
"www.asos.com","new era","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Men","Caps & Hats","59fifty cap ny","59fifty","ny","cap","cap ny"
"www.rakuten.com.my","polka","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","rip curl","","","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","oman curve cap","oman","cap","curve","curve cap"
"www.rakuten.com.my","rip curl","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","plainer 5 panel cap","plainer","cap","panel","panel cap"
"www.rakuten.com.my","rip curl","","beige/sand/tan","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","plainer 5 panel cap","plainer","cap","panel","panel cap"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","red","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","snapback hats caps","snapback","caps","hats","hats caps"
"www.rakuten.com.my","","","violet","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","stinko purple snapback hats caps","stinko","caps","hats","hats caps"
"www.zalando.co.uk","fox racing","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","legacy cap","legacy","cap","legacy","legacy cap"
"www.zalando.co.uk","volcom","men","red","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","upper corner stone cap","upper","cap","stone","stone cap"
"www.walmart.com","dinosaur train","","blue","Home","Fashion","Fashion accessories","Headwear","Caps","personalized_gifts","personalized_clothing_and_accessories","personalized tyrannosaurus rex baseball cap","personalized","cap","baseball","baseball cap"
"www.yebhi.com","batman","kids","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing Accessories","Caps","boys caps","boys","caps","boys","boys caps"
"www.yebhi.com","batman","kids","violet","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing Accessories","Caps","purple boys caps","purple","caps","boys","boys caps"
"www.yebhi.com","hot wheels","kids","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing Accessories","Caps","boys caps","boys","caps","boys","boys caps"
"www.yebhi.com","cross creek","unisex","orange","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing Accessories","Caps","crosscreek caps","crosscreek","caps","crosscreek","crosscreek caps"
"www.zalando.co.uk","gant","men","beige/sand/tan","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","twill cap cap","twill","cap","cap","cap cap"
"www.tradus.com","gazelle","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","AN","AN","blend scarf","blend","scarf","blend","blend scarf"
"www.tradus.com","gazelle","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","AN","AN","blend scarf","blend","scarf","blend","blend scarf"
"www.walmart.com","cap barbell","","","Home","Fashion","Fashion accessories","Headwear","Caps","exercise_and_fitness","strength_and_weight_training","solid 7 bar","solid","bar","7","7 bar"
"www.walmart.com","cap barbell","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","exercise_and_fitness","strength_and_weight_training","25 pound cast iron kettlebell","25","kettlebell","iron","iron kettlebell"
"www.walmart.com","cap barbell","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","exercise_and_fitness","strength_and_weight_training","20 pound cast iron kettlebell","20","kettlebell","iron","iron kettlebell"
"www.walmart.com","cap barbell","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","exercise_and_fitness","strength_and_weight_training","35 pound cast iron kettlebell","35","kettlebell","iron","iron kettlebell"
"www.walmart.com","cap barbell","","","Home","Fashion","Fashion accessories","Headwear","Caps","exercise_and_fitness","strength_and_weight_training","plate rack","plate","rack","plate","plate rack"
"www.zalando.co.uk","tommy hilfiger","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","nike","women","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","diesel","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cahetel cap","cahetel","cap","cahetel","cahetel cap"
"www.zalando.co.uk","gant","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","madras cap multicoloured","madras","multicoloured","cap","cap multicoloured"
"www.zalando.co.uk","diesel","men","green","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","celoet cap oliv","celoet","oliv","cap","cap oliv"
"www.zalando.co.uk","dc comics","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","bolsa cap","bolsa","cap","bolsa","bolsa cap"
"www.zalando.co.uk","cayler & sons","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","spacedcap","spacedcap","spacedcap","spacedcap","spacedcap spacedcap"
"www.zalando.co.uk","fox racing","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","propel cap","propel","cap","propel","propel cap"
"www.zalando.co.uk","cayler & sons","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","break bread cap","break","cap","bread","bread cap"
"www.zalando.co.uk","dc comics","kids","black","Home","Fashion","Fashion accessories","Headwear","Caps","Headwear","Baseball Caps","capstar cap","capstar","cap","capstar","capstar cap"
"www.zalando.co.uk","gant","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","banker cap","banker","cap","banker","banker cap"
"www.zalando.co.uk","franklin & marshall","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","fox racing","men","white","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","dweller cap","dweller","cap","dweller","dweller cap"
"www.zalando.co.uk","fox racing","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","fortitude cap","fortitude","cap","fortitude","fortitude cap"
"www.zalando.co.uk","fox racing","men","red","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","dignity cap","dignity","cap","dignity","dignity cap"
"www.zalando.co.uk","fox racing","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","implicit cap","implicit","cap","implicit","implicit cap"
"www.zalando.co.uk","hurley","men","turquoise","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","block party cap","block","cap","party","party cap"
"www.zalando.co.uk","pepe","kids","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap multicoloured","cap","multicoloured","cap","cap multicoloured"
"www.zalando.co.uk","gant","men","beige/sand/tan","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","fox racing","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","implicit cap","implicit","cap","implicit","implicit cap"
"www.zalando.co.uk","nike","women","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","heritage 86 futura cap","heritage","cap","futura","futura cap"
"www.zalando.co.uk","hugo boss","men","green","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","forcano cap","forcano","cap","forcano","forcano cap"
"www.zalando.co.uk","camel","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","lacoste","men","green","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","volcom","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","mutt cheese cap","mutt","cap","cheese","cheese cap"
"www.zalando.co.uk","ugg","women","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","ear warmers","ear","warmers","ear","ear warmers"
"www.zalando.co.uk","tommy hilfiger","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","tommy hilfiger","men","red","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","barney cap","barney","cap","barney","barney cap"
"www.zalando.co.uk","camel","men","green","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap oliv","cap","oliv","cap","cap oliv"
"www.zalando.co.uk","timberland","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Trainers","Low-top Trainers","cap toe trainers","cap","trainers","toe","toe trainers"
"www.zalando.co.uk","nike","men","silver","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","volcom","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","public cap","public","cap","public","public cap"
"www.zalando.co.uk","timberland","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","camel","men","orange","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","hollywood","women","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","slater cap","slater","cap","slater","slater cap"
"www.tradus.com","fashion ic","unisex","orange","Home","Fashion","Fashion accessories","Headwear","Caps","AN","AN","fashionic caps","fashionic","caps","fashionic","fashionic caps"
"www.tradus.com","ice","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","AN","AN","bear pure balaclava monkey cap","bear","cap","monkey","monkey cap"
"www.paytm.com","wilson","","transperant","Home","Fashion","Fashion accessories","Headwear","Caps","SportsWear","Caps & Hats","golf staff fybrid 21 degree transpnt","golf","transpnt","degree","degree transpnt"
"www.paytm.com","wilson","","","Home","Fashion","Fashion accessories","Headwear","Caps","Fitness Accessories","Others","staff golf cap","staff","cap","golf","golf cap"
"www.paytm.com","wilson","","","Home","Fashion","Fashion accessories","Headwear","Caps","SportsWear","Caps & Hats","golf cap","golf","cap","golf","golf cap"
"www.paytm.com","campus sutra","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats, Caps & Headwtraps","lighten cap","lighten","cap","lighten","lighten cap"
"www.paytm.com","campus sutra","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats, Caps & Headwtraps","enginee rocks cap","enginee","cap","rocks","rocks cap"
